Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_TEM,adult_SEM,standard deviation,median absolute deviation,daf2-dauer,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ADA,AIA,ADA,AIA,0.0,0.0,1.639344262295082,1.5384615384615383,2.272727272727273,0.0,1.026471396677631,0.7692307692307693,0.0,0.4035339473375524,0.462030827725273,0.4275547416923069,0.3562691930601864,variable,Y
ADA,AIB,ADA,AIB,4.699248120300752,2.7777777777777777,3.278688524590164,1.5384615384615383,6.8181818181818175,0.0,2.3884253369330044,1.5803932909196066,0.0,-0.0906932198222155,-0.2319084142609793,0.8643331579288337,0.6583735712609271,variable,Y
ADA,AIZ,ADA,AIZ,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.1340230290662865,0.0,0.0,-0.3291213039907893,-0.3985266984930429,0.524143390874293,0.433857660670177,variable,Y
ADA,ASH,ADA,ASH,2.380952380952381,0.0,3.278688524590164,1.5384615384615383,0.0,0.0,1.4247912212838685,0.7692307692307693,0.0,-0.5872961836640245,-0.5236349380886428,0.2203398868220021,0.2863362537340271,variable,Y
ADA,AVA,ADA,AVA,16.197902162814444,2.7777777777777777,3.278688524590164,13.846153846153848,3.4090909090909087,5.714285714285714,5.932317954047092,1.533455160504341,21.62162162162162,-0.4830162200346737,-0.0579771035652448,0.3318206395721034,0.9131317851623264,stable,Y
ADA,AVB,ADA,AVB,29.406850459482037,27.77777777777778,34.42622950819672,38.46153846153847,31.818181818181817,43.80952380952381,6.006753410872176,4.527344001028217,37.83783783783784,0.6215475385572711,0.6957252427829381,0.1877372319835922,0.124789337440287,stable,Y
ADA,AVD,ADA,AVD,5.889724310776941,5.555555555555555,0.0,3.076923076923077,1.1363636363636365,0.9523809523809524,2.499263668222575,1.6304528804528804,2.702702702702702,-0.7369334081073108,-0.6377481392176932,0.0947034132635638,0.1730711102412597,variable,Y
ADA,AVE,ADA,AVE,0.0,2.7777777777777777,3.278688524590164,0.0,4.545454545454546,0.9523809523809524,1.8859331542881352,1.639344262295082,0.0,0.3842995994186998,0.3823529411764706,0.4519284711848734,0.4544193975167924,variable,Y
ADA,AVH,ADA,AVH,1.2345679012345678,0.0,0.0,1.5384615384615383,0.0,0.0,0.7224135144334746,0.0,0.0,-0.4785336342496299,-0.3086974532565159,0.3369903192102464,0.5516623458292131,variable,Y
ADA,AVJ,ADA,AVJ,12.582381880627494,13.88888888888889,11.475409836065571,12.307692307692308,11.363636363636363,17.142857142857142,2.168532150140258,1.0255139943089322,2.702702702702702,0.3122072387444791,-0.1739313106957345,0.5469050861598613,0.7417339277316277,stable,Y
