Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_TEM,adult_SEM,standard deviation,median absolute deviation,daf2-dauer,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ADA,AIA,ADA,AIA,0.0,0.0,0.0242954324586977,0.0224416517055655,0.026784518548279,0.0,0.0134937160134289,0.0112208258527827,0.0,0.3354371056697117,0.462030827725273,0.5157157063212011,0.3562691930601864,variable,Y
ADA,AIB,ADA,AIB,0.0690304787343778,0.0360100828231904,0.0485908649173955,0.0224416517055655,0.0803535556448372,0.0,0.0297463401430319,0.0232944135144061,0.0,-0.2422229333094605,-0.2319084142609793,0.6437714458816833,0.6583735712609271,variable,Y
ADA,AIZ,ADA,AIZ,0.0,0.0360100828231904,0.0,0.0,0.0,0.0,0.0147010547520296,0.0,0.0,-0.3291213039907893,-0.3985266984930429,0.524143390874293,0.433857660670177,variable,Y
ADA,ASH,ADA,ASH,0.0351802990325417,0.0,0.0485908649173955,0.0224416517055655,0.0,0.0,0.0210815541321566,0.0112208258527827,0.0,-0.5866793891899516,-0.5236349380886428,0.2209462993870155,0.2863362537340271,variable,Y
ADA,AVA,ADA,AVA,0.2258418938972565,0.0360100828231904,0.0485908649173955,0.2019748653500897,0.0401767778224186,0.0752823086574655,0.0860615210196274,0.0238431564646259,0.4046535154274153,-0.4954914951570682,-0.2029198624783569,0.3175872670889141,0.699797968157019,stable,Y
ADA,AVB,ADA,AVB,0.4102994627844571,0.3601008282319049,0.5102040816326531,0.5610412926391383,0.3749832596759073,0.5771643663739021,0.0958590468797331,0.0927097282546489,0.7081436519979768,0.3077562569610799,0.4348282767393363,0.5529400143394027,0.3888653001289578,stable,Y
ADA,AVD,ADA,AVD,0.0866206282506487,0.0720201656463809,0.0,0.044883303411131,0.0133922592741395,0.0125470514429109,0.0353998689112006,0.0228642556211798,0.0505816894284269,-0.759933419417509,-0.6377481392176932,0.079530190510509,0.1730711102412597,variable,Y
ADA,AVE,ADA,AVE,0.0,0.0360100828231904,0.0485908649173955,0.0,0.0535690370965581,0.0125470514429109,0.0240787497580052,0.0242785671330507,0.0,0.3252129601360091,0.3823529411764706,0.5293783852814737,0.4544193975167924,variable,Y
ADA,AVH,ADA,AVH,0.0156641604010025,0.0,0.0,0.0224416517055655,0.0,0.0,0.0100696060792737,0.0,0.0,-0.4399451317828804,-0.3086974532565159,0.3826583705822892,0.5516623458292131,variable,Y
ADA,AVJ,ADA,AVJ,0.1749974344637122,0.1800504141159524,0.1700680272108843,0.1795332136445242,0.1339225927413954,0.2258469259723965,0.029354709884346,0.004991193452534,0.0505816894284269,0.0624615216590556,0.0,0.906429562503664,1.0,stable,Y
ADA,DVA,ADA,DVA,0.0,0.0360100828231904,0.0,0.0,0.0401767778224186,0.0,0.0197154419273461,0.0,0.0505816894284269,0.232556196874556,0.2229481606852615,0.6574543015405884,0.671118676495021,variable,Y
ADA,IL2D,ADA,IL2D,0.0,0.0,0.0242954324586977,0.0,0.0,0.0,0.0099185687673436,0.0,0.0,-0.1430769598775571,-0.1328422328310143,0.7868490255831418,0.8019087881019875,variable,Y
ADA,OLQV,ADA,OLQV,0.0,0.0360100828231904,0.0485908649173955,0.0224416517055655,0.0,0.0125470514429109,0.0196735373005327,0.0174943515742382,0.0,-0.2577382875397522,-0.1911764705882353,0.6219532202460533,0.7167288952778343,variable,Y
ADA,PVP,ADA,PVP,0.0175901495162708,0.0,0.0,0.0224416517055655,0.0,0.0,0.0104494041913202,0.0,0.0,-0.4721186211210858,-0.3086974532565159,0.3444387426132128,0.5516623458292131,variable,Y
ADA,RIA,ADA,RIA,0.0,0.0,0.0242954324586977,0.0,0.0,0.0,0.0099185687673436,0.0,0.0,-0.1430769598775571,-0.1328422328310143,0.7868490255831418,0.8019087881019875,variable,Y
ADA,RID,ADA,RID,0.0175901495162708,0.0,0.0,0.0,0.0,0.0,0.0071811484690213,0.0,0.0,-0.6400811362943345,-0.6642111641550715,0.1710001520177787,0.1502004223310113,variable,Y
ADA,RIP,ADA,RIP,0.0156641604010025,0.1440403312927619,0.097181729834791,0.1122082585278276,0.1071380741931163,0.1631116687578419,0.0509609831802616,0.0234293007289854,0.1011633788568538,0.6392905440715149,0.5217939320872036,0.1717007771863279,0.2883432338003937,developmentally dynamic (strengthened),Y
ADA,SAAV,ADA,SAAV,0.0,0.0360100828231904,0.0,0.0,0.0,0.0,0.0147010547520296,0.0,0.0,-0.3291213039907893,-0.3985266984930429,0.524143390874293,0.433857660670177,variable,Y
ADA,SDQ,ADA,SDQ,0.0,0.0,0.0,0.0224416517055655,0.0,0.0,0.0091617659439825,0.0,0.0,-0.0367659060985673,0.1328422328310143,0.944875989675306,0.8019087881019875,post-embryonic brain integration,Y
ADA,SIBV,ADA,SIBV,0.0,0.0,0.0242954324586977,0.0,0.0,0.0,0.0099185687673436,0.0,0.0,-0.1430769598775571,-0.1328422328310143,0.7868490255831418,0.8019087881019875,variable,Y
ADA,SMDD,ADA,SMDD,0.0175901495162708,0.0,0.0,0.0,0.0,0.0,0.0071811484690213,0.0,0.0,-0.6400811362943345,-0.6642111641550715,0.1710001520177787,0.1502004223310113,variable,Y
ADA,URX,ADA,URX,0.0,0.0,0.0,0.0,0.026784518548279,0.0,0.0109347339082325,0.0,0.0,0.5745226531306242,0.5313689313240573,0.2330341700659275,0.2779633933184868,variable,Y
ADA,ADE,ADA,ADE,0.0,0.0,0.0,0.0,0.0133922592741395,0.0,0.0054673669541162,0.0,0.0,0.5745226531306242,0.5313689313240573,0.2330341700659275,0.2779633933184868,variable,Y
ADA,RIF,ADA,RIF,0.0,0.0,0.0,0.0,0.0133922592741395,0.0,0.0054673669541162,0.0,0.0,0.5745226531306242,0.5313689313240573,0.2330341700659275,0.2779633933184868,variable,Y
ADA,URAD,ADA,URAD,0.0,0.0360100828231904,0.0,0.0,0.0,0.0,0.0147010547520296,0.0,0.0,-0.3291213039907893,-0.3985266984930429,0.524143390874293,0.433857660670177,variable,Y
